,fips,asian,blackp,hispanic,indian,island,multi,other,pop,whitep,income2018,error2018
730,18067,0.008978598704563032,0.06853361852281514,0.026608372003093583,0.003396038766434647,0.00021096771075019332,0.02460796113689095,0.008392848511214229,82752.0,0.8710714544663571,50637.6,7615.75
731,18069,0.004580944941277879,0.0043427432388751215,0.016810230578601443,0.0038146751427647887,0.00013120892145242972,0.011270983730201488,0.004448874043745286,37124.0,0.9615305193405884,51972.77777777778,5030.666666666667
732,18071,0.008412733622805363,0.006619289220313384,0.0568736784972626,0.002218543515197282,0.0005884934868793658,0.013032471210118935,0.024166202567491035,42376.0,0.9161735416273363,48529.5,8058.8
733,18073,0.004028675548121155,0.006345331262321526,0.05447837385745863,0.00220237170679252,0.00026826572674592267,0.010374604217695203,0.019530885954955494,33478.0,0.9256063982316747,60339.375,9052.875
734,18075,0.003582176633886981,0.0026824918834988006,0.026904719333741122,0.0009257516585893758,0.0,0.00935533806991954,0.013344516068319765,21253.0,0.9577940996565191,47366.71428571428,8106.142857142857
735,18077,0.006409707660046874,0.01656352534846429,0.023081534476378437,0.0021834834093992844,0.00011977303564820525,0.012909861847785864,0.009542247440483532,32428.0,0.9393736894042186,49133.0,8679.57142857143
736,18079,0.002121577563540754,0.007411814198071868,0.019907414548641544,0.0011419807186678354,0.0,0.011668641542506573,0.009372620508326029,28525.0,0.9592821034180544,51561.833333333336,7979.5
737,18081,0.01958110759448351,0.011348833545763102,0.03059264324688158,0.00225015395190972,0.0003549701404900684,0.01525344064616839,0.012080427341859169,139654.0,0.9229660876165381,69528.04545454546,7807.681818181818
738,18083,0.005509027055150885,0.026238605619146718,0.015262148803329866,0.0018334807492195629,0.0001971123829344433,0.012347840790842873,0.004861004162330904,38440.0,0.9404087148803328,46989.4,8746.1
739,18085,0.00839445176969415,0.007316140541379041,0.07281765298999458,0.003036285839861423,0.0002093384006825409,0.013817652989994572,0.034030016287908166,77358.0,0.8988777114196336,58446.36842105263,8407.842105263158
740,18087,0.0034184443007972422,0.0030644796380090503,0.03537435358758888,0.001893261150614092,0.0,0.0083997791424262,0.01724695647489765,37128.0,0.950522786037492,62277.375,7127.25
741,18089,0.0123320793137166,0.25854481305632004,0.16660887289442658,0.0032389915424239687,0.00016449834175058723,0.02343027993669418,0.05800411487787424,496005.0,0.5527290571667622,50148.54700854701,7789.735042735043
742,18091,0.005222254120053468,0.10758565315295111,0.05480034449657747,0.0027178626858173267,0.00011987404343886531,0.02298986247050696,0.019956749531251403,111467.0,0.813592928848897,52182.5,8262.714285714286
743,18093,0.00494576667967226,0.0040852950101877145,0.01171847227641219,0.003523236658429792,0.0003147786881692461,0.011054948627910004,0.0030920362422508342,46134.0,0.9658420037282698,50942.3,7342.6
744,18095,0.004213786502172658,0.08320203439788505,0.031867437479109056,0.00243770701024036,0.0002911513567717038,0.01773234525509739,0.014934903825701175,131636.0,0.8628149594335897,48208.5,7108.111111111111
745,18097,0.02028817137170645,0.2667431682556762,0.09351815876368312,0.0031745962167074584,0.00045843835407181595,0.028162271569516256,0.053637586299650326,903393.0,0.5954513661274773,49063.35267857143,7968.941964285715
746,18099,0.00457337782406325,0.004665936962019937,0.0843543814159104,0.002507938194724873,7.804297464453466e-05,0.015341097957535441,0.03763233512571465,47051.0,0.8946348642961892,55237.583333333336,7934.333333333333
747,18101,0.0027811108960712214,0.0010000000000000002,0.006851170892200503,0.002884265531256048,0.0,0.007278788465260306,0.002231468937487904,10334.0,0.9799401006386684,52196.0,6664.0
